# source; base term; pitch accent
nhk;蜂起;ꜛほꜜうき
nhk;箒;ほꜛうき
nhk;箒;ꜛほꜜうき
nhk;謀議;ꜛぼꜜうぎ~
nhk;ほうき草;ほꜛうきꜜぐ~さ
nhk;箒草;ほꜛうきꜜぐ~さ
nhk;ボーキサイト;ぼꜛうき*さꜜいと
nhk;ほうき星;ほꜛうきꜜぼし
nhk;箒星;ほꜛうきꜜぼし
nhk;ほうき目;ほꜛうきめ
nhk;箒目;ほꜛうきめ
nhk;ほうき目;ほꜛうきめꜜ
nhk;箒目;ほꜛうきめꜜ
nhk;訪客;ほꜛうきゃく
nhk;忘却;ぼꜛうきゃく
nhk;暴虐;ぼꜛうぎ~ゃく
nhk;俸給;ほꜛうきゅう
nhk;俸給生活者;ほꜛうきゅうせいかつ*ꜜしゃ
nhk;俸給生活者;ほꜛうきゅうせいかꜜつ*しゃ
nhk;俸給日;ほꜛうきゅꜜうび
nhk;崩御;ꜛほꜜうぎ~ょ
nhk;暴挙;ꜛぼꜜうきょ
nhk;防御;ꜛぼꜜうぎ~ょ
nhk;豊凶;ほꜛうきょう
nhk;豊きょう;ほꜛうきょう
nhk;豊頬;ほꜛうきょう
nhk;防共;ぼꜛうきょう
nhk;望郷;ぼꜛうきょう
nhk;豊胸術;ほꜛうきょꜜうじゅつ
nhk;防御側;ぼꜛうぎ~ょが~わ
nhk;宝玉;ほꜛうぎ~ょく
nhk;防御率;ぼꜛうぎ~ょꜜりつ
nhk;棒切れ;ぼꜛうきれ
nhk;砲金;ほꜛうきん
nhk;放吟;ほꜛうぎ~ん
nhk;ボーク;ꜛぼꜜうく
nhk;防具;ꜛぼꜜうぐ~
nhk;ポーク;ꜛぽꜜうく
nhk;棒ぐい;ぼꜛうぐ~い
nhk;防空;ぼꜛうくう
nhk;防空演習;ぼꜛうくうえꜜんしゅう
nhk;防空訓練;ぼꜛうくうくꜜんれん
nhk;防空ごう;ぼꜛうくꜜうご~う
nhk;防空壕;ぼꜛうくꜜうご~う
nhk;棒組み;ぼꜛうぐ~み
nhk;棒グラフ;ぼꜛうぐꜜらふ
nhk;亡君;ꜛぼꜜうくん
nhk;暴君;ꜛぼꜜうくん
nhk;傍訓;ぼꜛうくん
nhk;方形;ほꜛうけい
nhk;包茎;ほꜛうけい
nhk;奉迎;ほꜛうげ~い
nhk;傍系;ぼꜛうけい
nhk;謀計;ぼꜛうけい
nhk;亡兄;ぼꜛうけい
nhk;砲撃;ほꜛうげ~き
nhk;頬桁;ほꜛうげ~たꜜ
nhk;頬桁;ほꜛおげ~たꜜ
nhk;頬桁;ほꜛうげ~た
nhk;頬桁;ほꜛおげ~た
nhk;呆ける;ほꜛうけꜜる
nhk;惚ける;ほꜛうけꜜる
nhk;奉献;ほꜛうけん
nhk;宝剣;ほꜛうけん
nhk;封建;ほꜛうけん
nhk;方言;ほꜛうげ~ꜜん
nhk;法眼;ꜛほꜜうげ~ん
nhk;法眼;ほꜛうげ~ん
nhk;放言;ほꜛうげ~ん
nhk;冒険;ぼꜛうけん
nhk;望見;ぼꜛうけん
nhk;ボーゲン;ꜛぼꜜうげん
nhk;暴言;ぼꜛうげ~ん
nhk;暴言;ぼꜛうげ~ꜜん
nhk;封建主義;ほꜛうけんしゅꜜぎ~
nhk;冒険談;ぼꜛうけꜜんだん
nhk;封建的;ほꜛうけんてき
nhk;宝庫;ꜛほꜜうこ
nhk;法語;ほꜛうご~
nhk;防護;ꜛぼꜜうご~
nhk;奉公;ꜛほꜜうこう
nhk;方向;ほꜛうこう
nhk;芳香;ほꜛうこう
nhk;砲口;ほꜛうこう
nhk;放校;ほꜛうこう
nhk;咆哮;ほꜛうこう
nhk;彷徨;ほꜛうこう
nhk;法号;ほꜛうご~ꜜう
nhk;縫合;ほꜛうご~う
nhk;暴行;ぼꜛうこう
nhk;膀胱;ぼꜛうこう
nhk;奉公口;ほꜛうこꜜうぐ~ち
nhk;奉公口;ほꜛうこうぐ~ち
nhk;奉公先;ほꜛうこうさき
nhk;方向付け;ほꜛうこうずけ
nhk;方向付け;ほꜛうこうづけ
nhk;方向だ;ほꜛうこꜜうだ
nhk;方向舵;ほꜛうこꜜうだ
nhk;方向探知器;ほꜛうこうたんち*ꜜき
nhk;方向転換;ほꜛうこうてꜜんかん
nhk;奉公人;ほꜛうこうにん
nhk;報告;ほꜛうこく
nhk;報国;ほꜛうこく
nhk;某国;ꜛぼꜜうこく
nhk;亡国;ぼꜛうこく
nhk;報告書;ほꜛうこく*しょꜜ
nhk;防護さく;ぼꜛうご~ꜜさく
nhk;防護柵;ぼꜛうご~ꜜさく
nhk;防護壁;ぼꜛうご~ꜜへき
nhk;方今;ほꜛうこん
nhk;方今;ꜛほꜜうこん
nhk;亡魂;ꜛぼꜜうこん
nhk;亡魂;ぼꜛうこん
nhk;法座;ほꜛうざ
nhk;砲座;ほꜛうざ
nhk;砲座;ꜛほꜜうざ
nhk;防災;ぼꜛうさい
nhk;亡妻;ぼꜛうさい
nhk;棒先;ぼꜛうさき
nhk;豊作;ほꜛうさく
nhk;方策;ほꜛうさく
nhk;ほお刺し;ほꜛうざし
nhk;頬刺し;ほꜛうざし
nhk;ほお刺し;ほꜛおざし
nhk;頬刺し;ほꜛおざし
nhk;ほお刺し;ほꜛうざꜜし
nhk;頬刺し;ほꜛうざꜜし
nhk;ほお刺し;ほꜛおざꜜし
nhk;頬刺し;ほꜛおざꜜし
nhk;忙殺;ぼꜛうさつ
nhk;謀殺;ぼꜛうさつ
nhk;防砂堤;ぼꜛうさてい
nhk;放散;ほꜛうさん
nhk;ほう酸;ほꜛうさん
nhk;硼酸;ほꜛうさん
nhk;坊さん;ぼꜛうさん
nhk;ほう酸軟こう;ほꜛうさんなꜜんこう
nhk;硼酸軟膏;ほꜛうさんなꜜんこう
nhk;芳志;ꜛほꜜうし
nhk;胞子;ꜛほꜜうし
nhk;放恣;ꜛほꜜうし
nhk;奉仕;ꜛほꜜうし
nhk;奉仕;ほꜛうし
nhk;法師;ꜛほꜜうし
nhk;法事;ほꜛうじ
nhk;邦字;ほꜛうじ
nhk;某氏;ꜛぼꜜうし
nhk;某紙;ꜛぼꜜうし
nhk;帽子;ぼꜛうし
nhk;防止;ぼꜛうし
nhk;帽子掛け;ぼꜛうし*ꜜかけ
nhk;方式;ほꜛうし*き
nhk;法式;ほꜛうし*き
nhk;法師蝉;ほꜛうしꜜぜみ
nhk;ほうじ茶;ほꜛうじꜜちゃ
nhk;ほうじ茶;ほꜛうじちゃ
nhk;亡失;ぼꜛうし*つ
nhk;防湿;ぼꜛうし*つ
nhk;某日;ꜛぼꜜうじつ
nhk;棒じま;ぼꜛうじま
nhk;棒縞;ぼꜛうじま
nhk;砲車;ꜛほꜜうしゃ
nhk;報謝;ꜛほꜜうしゃ
nhk;ほう砂;ꜛほꜜうしゃ
nhk;硼砂;ꜛほꜜうしゃ
nhk;ほう砂;ほꜛうしゃ
nhk;硼砂;ほꜛうしゃ
nhk;放射;ほꜛうしゃ
nhk;法社会学;ほꜛうしゃかꜜいが~く
nhk;傍若無人;ぼꜛうじゃくぶじん
nhk;放射状;ほꜛうしゃじょう
nhk;放射性;ほꜛうしゃせい
nhk;放射性アイソトープ;ほꜛうしゃせいあいそとꜜうぷ
nhk;放射性汚染;ほꜛうしゃせいおꜜせん
nhk;放射性汚染;ほꜛうしゃせいおせん
nhk;放射性元素;ほꜛうしゃせいげꜜんそ
nhk;放射性同位元素;ほꜛうしゃせいどういげꜜんそ
nhk;放射性同位元素;ꜛほうしゃせꜜいどꜛういげꜜんそ
nhk;放射性廃棄物;ほꜛうしゃせいはいきꜜぶつ
nhk;放射性廃棄物;ꜛほうしゃせꜜいはꜛいきꜜぶつ
nhk;放射性物質;ほꜛうしゃせいぶꜜっし*つ
nhk;放射線;ほꜛうしゃせん
nhk;放射熱;ほꜛうしゃꜜねつ
nhk;放射能;ほꜛうしゃꜜのう
nhk;放射能雨;ほꜛうしゃのうあꜜめ
nhk;放射冷却;ほꜛうしゃれꜜいきゃく
nhk;砲手;ꜛほꜜうしゅ
nhk;宝珠;ほꜛうしゅ
nhk;宝珠;ꜛほꜜうしゅ
nhk;宝珠;ほꜛうじゅ
nhk;宝珠;ꜛほꜜうじゅ
nhk;芒種;ꜛぼꜜうしゅ
nhk;傍受;ꜛぼꜜうじゅ
nhk;報酬;ほꜛうしゅう
nhk;放縦;ほꜛうじゅう
nhk;防臭;ぼꜛうしゅう
nhk;防臭剤;ぼꜛうしゅꜜうざい
nhk;防臭剤;ぼꜛうしゅうざい
nhk;奉祝;ほꜛうし*ゅく
nhk;豊熟;ほꜛうじゅく
nhk;防縮加工;ぼꜛうし*ゅくかꜜこう
nhk;放出;ほꜛうし*ゅつ
nhk;方術;ほꜛうじゅつ
nhk;砲術;ほꜛうじゅつ
nhk;放出物資;ほꜛうし*ゅつぶꜜっし
nhk;宝珠の玉;ほꜛうじゅのたまꜜ
nhk;豊潤;ほꜛうじゅん
nhk;芳じゅん;ほꜛうじゅん
nhk;芳醇;ほꜛうじゅん
nhk;奉書;ほꜛうしょ
nhk;ほう助;ꜛほꜜうじょ
nhk;幇助;ꜛほꜜうじょ
nhk;某所;ꜛぼꜜうしょ
nhk;防暑;ꜛぼꜜうしょ
nhk;防除;ꜛぼꜜうじょ
nhk;報償;ほꜛうしょう
nhk;宝生;ほꜛうしょう
nhk;褒賞;ほꜛうしょう
nhk;褒章;ほꜛうしょう
nhk;法相;ほꜛうしょう
nhk;報奨;ほꜛうしょう
nhk;放しょう;ほꜛうしょう
nhk;放縦;ほꜛうしょう
nhk;方丈;ほꜛうじょう
nhk;豊じょう;ほꜛうじょう
nhk;豊饒;ほꜛうじょう
nhk;豊穣;ほꜛうじょう
nhk;褒状;ほꜛうじょう
nhk;法じょう;ほꜛうじょう
nhk;法帖;ほꜛうじょう
nhk;帽章;ぼꜛうしょう
nhk;傍証;ぼꜛうしょう
nhk;暴状;ぼꜛうじょう
nhk;棒状;ぼꜛうじょう
nhk;放生会;ほꜛうじょꜜうえ
nhk;報奨金;ほꜛうしょうきん
nhk;奉書紙;ほꜛうしょが~み
nhk;奉書紙;ほꜛうしょꜜが~み
nhk;飽食;ほꜛうしょく
nhk;奉職;ほꜛうしょく
nhk;宝飾;ほꜛうしょく
nhk;暴食;ぼꜛうしょく
nhk;防食;ぼꜛうしょく
nhk;飽食暖衣;ほꜛうしょくだꜜんい
nhk;ボージョレ・ヌーボー;ꜛぼうじょꜜれꜛぬꜜうぼう
nhk;報じる;ほꜛうじる
nhk;奉じる;ほꜛうじる
nhk;焙じる;ほꜛうじる
nhk;報じる;ほꜛうじꜜる
nhk;奉じる;ほꜛうじꜜる
nhk;焙じる;ほꜛうじꜜる
nhk;頬白;ほꜛうじろ
nhk;頬白;ほꜛおじろ
nhk;方針;ほꜛうしん
nhk;放心;ほꜛうしん
nhk;砲身;ほꜛうしん
nhk;疱疹;ほꜛうしん
nhk;法身;ほꜛうしん
nhk;邦人;ほꜛうじん
nhk;法人;ほꜛうじん
nhk;謀臣;ぼꜛうしん
nhk;防じん;ぼꜛうじん
nhk;防塵;ぼꜛうじん
nhk;法人罪;ほꜛうじꜜんざい
nhk;法人税;ほꜛうじꜜんぜい
nhk;防じんマスク;ぼꜛうじんまꜜす*く
nhk;防塵マスク;ぼꜛうじんまꜜす*く
nhk;ホース;ꜛほꜜうす
nhk;坊主;ꜛぼꜜうず
nhk;ポーズ;ꜛぽꜜうず
nhk;坊主頭;ぼꜛうずあꜜたま
nhk;放水;ほꜛうすい
nhk;防水;ぼꜛうすい
nhk;紡錘;ぼꜛうすい
nhk;紡錘形;ぼꜛうすいけい
nhk;防水布;ぼꜛうすꜜいふ
nhk;放水路;ほꜛうすꜜいろ
nhk;ほおづえ;ほꜛうずꜜえ
nhk;ほおづえ;ほꜛおづꜜえ
nhk;ほおづえ;ほꜛうずえ
nhk;ほおづえ;ほꜛおづえ
nhk;酸漿;ほꜛうずき
nhk;酸漿;ほꜛおずき
nhk;酸漿提灯;ほꜛうずきじょꜜうちん
nhk;坊主まくら;ぼꜛうずまꜜくら
nhk;坊主枕;ぼꜛうずまꜜくら
nhk;頬摺り;ほꜛうずりꜜ
nhk;頬摺り;ほꜛおずりꜜ
nhk;頬摺り;ほꜛうずꜜり
nhk;頬摺り;ほꜛおずꜜり
nhk;報ずる;ほꜛうずる
nhk;奉ずる;ほꜛうずる
nhk;封ずる;ほꜛうずる
nhk;崩ずる;ほꜛうずる
nhk;報ずる;ほꜛうずꜜる
nhk;奉ずる;ほꜛうずꜜる
nhk;封ずる;ほꜛうずꜜる
nhk;崩ずる;ほꜛうずꜜる
nhk;方寸;ほꜛうすん
nhk;ボースン;ꜛぼꜜうすん
nhk;法制;ほꜛうせい
nhk;砲声;ほꜛうせい
nhk;方正;ほꜛうせい
nhk;縫製;ほꜛうせい
nhk;暴政;ぼꜛうせい
nhk;法制化;ほꜛうせいか
nhk;縫製工;ほꜛうせいこう
nhk;縫製工;ほꜛうせꜜいこう
nhk;宝石;ほꜛうせき
nhk;紡績;ぼꜛうせき
nhk;紡績糸;ぼꜛうせきいꜜと
nhk;紡績業;ぼꜛうせきꜜぎ~ょう
nhk;紡績工場;ぼꜛうせき*こꜜうじょう
nhk;防雪;ぼꜛうせつ
nhk;防雪林;ぼꜛうせつꜜりん
nhk;防雪林;ぼꜛうせつりん
nhk;防戦;ぼꜛうせん
nhk;棒線;ぼꜛうせん
nhk;傍線;ぼꜛうせん
nhk;ぼう然;ぼꜛうぜん
nhk;茫然;ぼꜛうぜん
nhk;呆然;ぼꜛうぜん
nhk;鳳仙花;ほꜛうせꜜんか
nhk;ぼう然自失;ぼꜛうぜんじし*つ
nhk;茫然自失;ぼꜛうぜんじし*つ
nhk;ぼう然自失;ꜛぼうぜꜜんじꜛしつ*
nhk;茫然自失;ꜛぼうぜꜜんじꜛしつ*
nhk;疱瘡;ꜛほꜜうそう
nhk;放送;ほꜛうそう
nhk;包装;ほꜛうそう
nhk;法曹;ほꜛうそう
nhk;包蔵;ほꜛうぞう
nhk;宝蔵;ほꜛうぞう
nhk;暴走;ぼꜛうそう
nhk;暴走運転;ぼꜛうそううꜜんてん
nhk;放送衛星;ほꜛうそうえꜜいせい
nhk;放送界;ほꜛうそꜜうかい
nhk;法曹界;ほꜛうそꜜうかい
nhk;放送会社;ほꜛうそうが~ꜜいしゃ
nhk;放送局;ほꜛうそꜜうきょく
nhk;放送劇;ほꜛうそꜜうげ~き
nhk;包装紙;ほꜛうそꜜうし
nhk;放送室;ほꜛうそꜜうし*つ
nhk;放送所;ほꜛうそうじょ
nhk;放送所;ほꜛうそうじょꜜ
nhk;暴走族;ぼꜛうそꜜうぞく
nhk;放送文化;ほꜛうそうぶꜜんか
nhk;放送法;ほꜛうそうほう
nhk;放送法;ほꜛうそꜜうほう
nhk;放送網;ほꜛうそꜜうもう
nhk;放送権;ほꜛうそꜜうけん
nhk;法則;ほꜛうそく
nhk;ポーター;ꜛぽꜜうたあ
nhk;ボーダーライン;ぼꜛうだあらꜜいん
nhk;奉たい;ほꜛうたい
nhk;奉戴;ほꜛうたい
nhk;包帯;ほꜛうたい
nhk;法体;ほꜛうたい
nhk;放題;ꜛほꜜうだい
nhk;砲台;ほꜛうだい
nhk;邦題;ほꜛうだい
nhk;傍題;ぼꜛうだい
nhk;膨大;ぼꜛうだい
nhk;法体系;ほꜛうたꜜいけい
nhk;棒倒し;ぼꜛうたꜜおし
nhk;棒高跳び;ぼꜛうたꜜかとび
nhk;棒高跳び;ぼꜛうたかꜜとび
nhk;棒立ち;ぼꜛうだち
nhk;ポータブル;ꜛぽꜜうたぶる
nhk;棒だら;ぼꜛうだら
nhk;棒鱈;ぼꜛうだら
nhk;放胆;ほꜛうたꜜん
nhk;放胆;ほꜛうたん
nhk;砲弾;ほꜛうだん
nhk;放談;ほꜛうだん
nhk;棒炭;ぼꜛうたん
nhk;防弾;ぼꜛうだん
nhk;防弾チョッキ;ぼꜛうだんちょꜜっき
nhk;放置;ほꜛうち
nhk;報知;ほꜛうち
nhk;放置;ꜛほꜜうち
nhk;報知;ꜛほꜜうち
nhk;ポーチ;ꜛぽꜜうち
nhk;放逐;ほꜛうち*く
nhk;法治国;ほꜛうち*ꜜこく
nhk;法治国家;ほꜛうち*こꜜっか
nhk;法秩序;ほꜛうち*ꜜつじょ
nhk;ほう着;ほꜛうちゃく
nhk;逢着;ほꜛうちゃく
nhk;傍注;ぼꜛうちゅう
nhk;忙中;ぼꜛうちゅう
nhk;防虫;ぼꜛうちゅう
nhk;防虫剤;ぼꜛうちゅꜜうざい
nhk;防虫剤;ぼꜛうちゅうざい
nhk;放鳥;ほꜛうちょう
nhk;包丁;ほꜛうちょう
nhk;傍聴;ぼꜛうちょう
nhk;膨張;ぼꜛうちょう
nhk;防ちょう;ぼꜛうちょう
nhk;防諜;ぼꜛうちょう
nhk;傍聴券;ぼꜛうちょꜜうけん
nhk;傍聴席;ぼꜛうちょꜜうせき
nhk;防潮堤;ぼꜛうちょうてい
nhk;傍聴人;ぼꜛうちょうにん
nhk;棒っ切れ;ぼꜛうっきれ
nhk;ぼうっと;ぼꜛうっと
nhk;ぽうっと;ぽꜛうっと
nhk;法廷;ほꜛうてい
nhk;法定;ほꜛうてい
nhk;奉呈;ほꜛうてい
nhk;方程式;ほꜛうてꜜいし*き
nhk;法定代理人;ほꜛうていだいりにん
nhk;法定伝染病;ほꜛうていでんせんびょう
nhk;法定得票数;ほꜛうていとく*ひょうすꜜう
nhk;法定得票数;ほꜛうていとく*ひょꜜうすう
nhk;法廷侮辱罪;ほꜛうていぶじょくꜜざい
nhk;放てき;ほꜛうてき
nhk;放擲;ほꜛうてき
nhk;法的;ほꜛうてき
nhk;法哲学;ほꜛうてつꜜが~く
nhk;法哲学;ほꜛうてꜜつが~く
nhk;法典;ほꜛうてん
nhk;宝典;ほꜛうてん
nhk;放電;ほꜛうでん
nhk;傍点;ぼꜛうてん
nhk;放電管;ほꜛうでんかん
nhk;方途;ꜛほꜜうと
nhk;暴徒;ꜛぼꜜうと
nhk;ボート;ꜛぼꜜうと
nhk;ボード;ꜛぼꜜうど
nhk;ボード;ぼꜛうど
nhk;宝刀;ほꜛうとう
nhk;砲塔;ほꜛうとう
nhk;宝塔;ほꜛうとう
nhk;法灯;ほꜛうとう
nhk;法統;ほꜛうとう
nhk;ほう党;ほꜛうとう
nhk;朋党;ほꜛうとう
nhk;放とう;ほꜛうとう
nhk;放蕩;ほꜛうとう
nhk;報道;ほꜛうどう
nhk;冒頭;ぼꜛうとう
nhk;暴騰;ぼꜛうとう
nhk;暴投;ぼꜛうとう
nhk;暴動;ぼꜛうどう
nhk;報道官;ほꜛうどꜜうかん
nhk;報道陣;ほꜛうどꜜうじん
nhk;冒頭陳述;ぼꜛうとうちꜜんじゅつ
nhk;報徳;ほꜛうとく
nhk;冒とく;ぼꜛうとく
nhk;冒涜;ぼꜛうとく
nhk;防毒;ぼꜛうどく
nhk;防毒マスク;ぼꜛうどくまꜜす*く
nhk;ボードセーリング;ぼꜛうどせꜜえりんぐ~
nhk;ボートピープル;ぼꜛうとぴꜜいぷる
nhk;ボードビリアン;ぼꜛうどびꜜりあん
nhk;ボードビル;ぼꜛうどびꜜる
nhk;ボートレース;ぼꜛうとれꜜえす
nhk;ポートレート;ぽꜛうとれꜜえと
nhk;ポートワイン;ぽꜛうとわꜜいん
nhk;ボーナス;ꜛぼꜜうなす
nhk;ボーナス袋;ぼꜛうなすぶꜜくろ
nhk;法難;ほꜛうなん
nhk;訪日;ほꜛうにち
nhk;放尿;ほꜛうにょう
nhk;放任;ほꜛうにん
nhk;放熱;ほꜛうねつ
nhk;防熱;ぼꜛうねつ
nhk;法然;ꜛほꜜうねん
nhk;豊年;ほꜛうねん
nhk;放念;ほꜛうねん
nhk;忘年;ぼꜛうねん
nhk;防燃;ぼꜛうねん
nhk;豊年踊り;ほꜛうねんおꜜどり
nhk;忘年会;ぼꜛうねꜜんかい
nhk;奉納;ほꜛうのう
nhk;奉納相撲;ほꜛうのうずꜜもう
nhk;ほおの木;ꜛほꜜうのき
nhk;朴の木;ꜛほꜜうのき
nhk;ほおの木;ꜛほꜜおのき
nhk;朴の木;ꜛほꜜおのき
nhk;朴歯;ꜛほꜜうば
nhk;朴歯;ꜛほꜜおば
nhk;朴歯;ほꜛうば
nhk;朴歯;ほꜛおば
nhk;ホバークラフト;ほꜛばあくらꜜふ*と
nhk;澎湃;ほꜛうはい
nhk;ほう輩;ほꜛうばい
nhk;朋輩;ほꜛうばい
nhk;ほう輩;ꜛほꜜうばい
nhk;朋輩;ꜛほꜜうばい
nhk;傍白;ぼꜛうはく
nhk;ぼう漠;ぼꜛうばく
nhk;茫漠;ぼꜛうばく
nhk;ほう髪;ほꜛうはつ
nhk;蓬髪;ほꜛうはつ
nhk;暴発;ぼꜛうはつ
nhk;防波堤;ぼꜛうはてい
nhk;頬ばる;ほꜛうばꜜる
nhk;頬ばる;ほꜛおばꜜる
nhk;邦盤;ほꜛうばん
nhk;防犯;ぼꜛうはん
nhk;放ひ;ꜛほꜜうひ
nhk;放屁;ꜛほꜜうひ
nhk;包皮;ꜛほꜜうひ
nhk;褒美;ほꜛうび
nhk;防備;ꜛぼꜜうび
nhk;棒引き;ぼꜛうびき
nhk;ほおひげ;ほꜛうひげ~
nhk;ほおひげ;ほꜛおひげ~
nhk;ほおひげ;ほꜛおꜜひげ~
nhk;ほおひげ;ꜛほꜜうひげ~
nhk;ほおひげ;ꜛほꜜおひげ~
nhk;豊富;ほꜛうふ
nhk;抱負;ほꜛうふ
nhk;豊富;ꜛほꜜうふ
nhk;抱負;ꜛほꜜうふ
nhk;邦舞;ほꜛうぶ
nhk;ホープ;ꜛほꜜうぷ
nhk;亡父;ꜛぼꜜうふ
nhk;亡夫;ꜛぼꜜうふ
nhk;暴風;ぼꜛうふꜜう
nhk;防風;ぼꜛうふꜜう
nhk;暴風雨;ぼꜛうふꜜうう
nhk;暴風警報;ぼꜛうふうけꜜいほう
nhk;暴風雪;ぼꜛうふꜜうせつ
nhk;防風林;ぼꜛうふꜜうりん
nhk;防風林;ぼꜛうふうりん
nhk;報復;ほꜛうふ*く
nhk;法服;ほꜛうふ*く
nhk;抱腹絶倒;ほꜛうふ*くぜっとう
nhk;報復力;ほꜛうふ*くꜜりょく
nhk;ほお袋;ほꜛうぶꜜくろ
nhk;ほお袋;ほꜛおぶꜜくろ
nhk;防腐剤;ぼꜛうふꜜざい
nhk;防腐剤;ぼꜛうふざい
nhk;彷彿;ほꜛうふ*つ
nhk;髣髴;ほꜛうふ*つ
nhk;放物線;ほꜛうぶつ*せん
nhk;放物線;ほꜛうぶつꜜせん
nhk;放物線;ほꜛうぶꜜつ*せん
nhk;孑孑;ぼꜛうふら
nhk;棒振;ぼꜛうふら
nhk;孑孑;ぼꜛうふり
nhk;棒振;ぼꜛうふり
nhk;法文;ほꜛうぶん
nhk;邦文;ほꜛうぶん
nhk;邦文タイプライター;ほꜛうぶんたいぷらꜜいたあ
nhk;砲兵;ꜛほꜜうへい
nhk;訪米;ほꜛうべい
nhk;防壁;ぼꜛうへき
nhk;ほお紅;ほꜛうべꜜに
nhk;頬紅;ほꜛうべꜜに
nhk;ほお紅;ほꜛおべꜜに
nhk;頬紅;ほꜛおべꜜに
nhk;ほお紅;ほꜛうべに
nhk;頬紅;ほꜛうべに
nhk;ほお紅;ほꜛおべに
nhk;頬紅;ほꜛおべに
nhk;方便;ꜛほꜜうべん
nhk;方法;ほꜛうほう
nhk;方々;ꜛほꜜうぼう
nhk;ほうぼう;ほꜛうぼう
nhk;某々;ꜛぼꜜうぼう
nhk;茫茫;ぼꜛうぼう
nhk;ほうほうの体;ほꜛうほうのてꜜい
nhk;方法論;ほꜛうほꜜうろん
nhk;放牧;ほꜛうぼく
nhk;ほお骨;ほꜛうぼね
nhk;頬骨;ほꜛうぼね
nhk;ほお骨;ほꜛおぼね
nhk;頬骨;ほꜛおぼね
nhk;ほお骨;ꜛほꜜうぼね
nhk;頬骨;ꜛほꜜうぼね
nhk;ほお骨;ꜛほꜜおぼね
nhk;頬骨;ꜛほꜜおぼね
nhk;ホーマー;ꜛほꜜうまあ
nhk;泡まつ;ほꜛうまつ
nhk;泡沫;ほꜛうまつ
nhk;泡まつ候補;ほꜛうまつ*こꜜうほ
nhk;泡沫候補;ほꜛうまつ*こꜜうほ
nhk;豊満;ほꜛうまん
nhk;放漫;ほꜛうまん
nhk;法名;ほꜛうみょう
nhk;法名;ꜛほꜜうみょう
nhk;暴民;ぼꜛうみん
nhk;法務;ꜛほꜜうむ
nhk;ホーム;ꜛほꜜうむ
nhk;ホームイン;ほꜛうむꜜいん
nhk;ホームグラウンド;ほꜛうむぐらꜜうんど
nhk;ホームシック;ほꜛうむし*ꜜっく
nhk;法務省;ほꜛうむꜜしょう
nhk;ホームスチール;ほꜛうむす*ちꜜいる
nhk;ホームステイ;ほꜛうむす*てꜜい
nhk;ホームスパン;ほꜛうむす*ꜜぱん
nhk;ホームドラマ;ほꜛうむどꜜらま
nhk;ホームプレート;ほꜛうむぷれꜜえと
nhk;ホームページ;ほꜛうむぺꜜえじ
nhk;ホームベース;ほꜛうむべꜜえす
nhk;ホームヘルパー;ほꜛうむへꜜるぱあ
nhk;ホームメード;ほꜛうむめꜜえど
nhk;ホームラン;ほꜛうむꜜらん
nhk;葬り去る;ほꜛうむりさꜜる
nhk;葬る;ほꜛうむꜜる
nhk;ホームルーム;ほꜛうむるꜜうむ
nhk;ホームレス;ꜛほꜜうむれす
nhk;芳名;ほꜛうめい
nhk;亡命;ぼꜛうめい
nhk;亡命者;ぼꜛうめꜜいしゃ
nhk;芳名録;ほꜛうめꜜいろく
nhk;方面;ほꜛうめꜜん
nhk;放免;ほꜛうめん
nhk;方面隊;ほꜛうめんたい
nhk;法網;ほꜛうもう
nhk;紡毛;ぼꜛうもう
nhk;紡毛糸;ぼꜛうもꜜうし
nhk;宝物;ほꜛうもつ
nhk;宝物殿;ほꜛうもつꜜでん
nhk;訪問;ほꜛうもん
nhk;砲門;ほꜛうもん
nhk;法門;ほꜛうもん
nhk;訪問着;ほꜛうもꜜんぎ~
nhk;訪問客;ほꜛうもꜜんきゃく
nhk;訪問先;ほꜛうもんさき
nhk;訪問者;ほꜛうもꜜんしゃ
nhk;訪問地;ほꜛうもꜜんち
nhk;坊や;ꜛぼꜜうや
nhk;邦訳;ほꜛうやく
nhk;ほう友;ほꜛうゆう
nhk;朋友;ほꜛうゆう
nhk;亡友;ぼꜛうゆう
nhk;暴勇;ぼꜛうゆう
nhk;抱擁;ほꜛうよう
nhk;包容;ほꜛうよう
nhk;法要;ほꜛうよう
nhk;ぼう洋;ぼꜛうよう
nhk;茫洋;ぼꜛうよう
nhk;芒洋;ぼꜛうよう
nhk;豊よく;ほꜛうよく
nhk;豊沃;ほꜛうよく
nhk;ほう翼;ほꜛうよく
nhk;鵬翼;ほꜛうよく
nhk;棒読み;ぼꜛうよみ
nhk;ボーラー;ꜛぼꜜうらあ
nhk;蓬莱;ほꜛうらい
nhk;ほうらい米;ほꜛうらいまい
nhk;蓬莱米;ほꜛうらいまい
nhk;ほうらい豆;ほꜛうらꜜいまめ
nhk;蓬莱豆;ほꜛうらꜜいまめ
nhk;崩落;ほꜛうらく
nhk;法楽;ほꜛうらく
nhk;炮烙;ほꜛうらく
nhk;暴落;ぼꜛうらく
nhk;放らつ;ほꜛうらつ
nhk;放埓;ほꜛうらつ
nhk;放らつ;ꜛほꜜうらつ
nhk;放埓;ꜛほꜜうらつ
nhk;抱卵;ほꜛうらん
nhk;法理;ꜛほꜜうり
nhk;暴利;ꜛぼꜜうり
